OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
11026,FRANS,4,4/15/1998 12:00:00 AM,5/13/1998 12:00:00 AM,4/28/1998 12:00:00 AM,1,"$47,090.00",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11027,BOTTM,1,4/16/1998 12:00:00 AM,5/14/1998 12:00:00 AM,4/20/1998 12:00:00 AM,1,"$52,520.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,4/16/1998 12:00:00 AM,5/14/1998 12:00:00 AM,4/22/1998 12:00:00 AM,1,"$29,590.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11029,CHOPS,4,4/16/1998 12:00:00 AM,5/14/1998 12:00:00 AM,4/27/1998 12:00:00 AM,1,"$47,840.00",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11030,SAVEA,7,4/17/1998 12:00:00 AM,5/15/1998 12:00:00 AM,4/27/1998 12:00:00 AM,2,"$830,750.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,4/17/1998 12:00:00 AM,5/15/1998 12:00:00 AM,4/24/1998 12:00:00 AM,2,"$227,220.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,WHITC,2,4/17/1998 12:00:00 AM,5/15/1998 12:00:00 AM,4/23/1998 12:00:00 AM,3,"$606,190.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,RICSU,7,4/17/1998 12:00:00 AM,5/15/1998 12:00:00 AM,4/23/1998 12:00:00 AM,3,"$84,740.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11034,OLDWO,8,4/20/1998 12:00:00 AM,6/1/1998 12:00:00 AM,4/27/1998 12:00:00 AM,1,"$40,320.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,2,4/20/1998 12:00:00 AM,5/18/1998 12:00:00 AM,4/24/1998 12:00:00 AM,2,"$0,170.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11036,DRACD,8,4/20/1998 12:00:00 AM,5/18/1998 12:00:00 AM,4/22/1998 12:00:00 AM,3,"$149,470.00",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11037,GODOS,7,4/21/1998 12:00:00 AM,5/19/1998 12:00:00 AM,4/27/1998 12:00:00 AM,1,"$3,200.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11038,SUPRD,1,4/21/1998 12:00:00 AM,5/19/1998 12:00:00 AM,4/30/1998 12:00:00 AM,2,"$29,590.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11039,LINOD,1,4/21/1998 12:00:00 AM,5/19/1998 12:00:00 AM,,2,"$65,000.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,4/22/1998 12:00:00 AM,5/20/1998 12:00:00 AM,,3,"$18,840.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,CHOPS,3,4/22/1998 12:00:00 AM,5/20/1998 12:00:00 AM,4/28/1998 12:00:00 AM,2,"$48,220.00",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11042,COMMI,2,4/22/1998 12:00:00 AM,5/6/1998 12:00:00 AM,5/1/1998 12:00:00 AM,1,"$29,990.00",Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
11043,SPECD,5,4/22/1998 12:00:00 AM,5/20/1998 12:00:00 AM,4/29/1998 12:00:00 AM,2,"$8,800.00",Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
11044,WOLZA,4,4/23/1998 12:00:00 AM,5/21/1998 12:00:00 AM,5/1/1998 12:00:00 AM,1,"$8,720.00",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
11045,BOTTM,6,4/23/1998 12:00:00 AM,5/21/1998 12:00:00 AM,,2,"$70,580.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,4/23/1998 12:00:00 AM,5/21/1998 12:00:00 AM,4/24/1998 12:00:00 AM,2,"$71,640.00",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11047,EASTC,7,4/24/1998 12:00:00 AM,5/22/1998 12:00:00 AM,5/1/1998 12:00:00 AM,3,"$46,620.00",Eastern Connection,35 King George,London,,WX3 6FW,UK
11048,BOTTM,7,4/24/1998 12:00:00 AM,5/22/1998 12:00:00 AM,4/30/1998 12:00:00 AM,3,"$24,120.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,4/24/1998 12:00:00 AM,5/22/1998 12:00:00 AM,5/4/1998 12:00:00 AM,1,"$8,340.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11050,FOLKO,8,4/27/1998 12:00:00 AM,5/25/1998 12:00:00 AM,5/5/1998 12:00:00 AM,2,"$59,410.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11051,LAMAI,7,4/27/1998 12:00:00 AM,5/25/1998 12:00:00 AM,,3,"$2,790.00","La maison d'Asie",1 rue Alsace-Lorraine,Toulouse,,31000,France
11052,HANAR,3,4/27/1998 12:00:00 AM,5/25/1998 12:00:00 AM,5/1/1998 12:00:00 AM,1,"$67,260.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,4/27/1998 12:00:00 AM,5/25/1998 12:00:00 AM,4/29/1998 12:00:00 AM,2,"$53,050.00",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
11054,CACTU,8,4/28/1998 12:00:00 AM,5/26/1998 12:00:00 AM,,1,"$0,330.00",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
11055,HILAA,7,4/28/1998 12:00:00 AM,5/26/1998 12:00:00 AM,5/5/1998 12:00:00 AM,2,"$120,920.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,EASTC,8,4/28/1998 12:00:00 AM,5/12/1998 12:00:00 AM,5/1/1998 12:00:00 AM,2,"$278,960.00",Eastern Connection,35 King George,London,,WX3 6FW,UK
11057,NORTS,3,4/29/1998 12:00:00 AM,5/27/1998 12:00:00 AM,5/1/1998 12:00:00 AM,3,"$4,130.00",North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
11058,BLAUS,9,4/29/1998 12:00:00 AM,5/27/1998 12:00:00 AM,,3,"$31,140.00",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
11059,RICAR,2,4/29/1998 12:00:00 AM,6/10/1998 12:00:00 AM,,2,"$85,800.00",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,2,4/30/1998 12:00:00 AM,5/28/1998 12:00:00 AM,5/4/1998 12:00:00 AM,2,"$10,980.00",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11061,GREAL,4,4/30/1998 12:00:00 AM,6/11/1998 12:00:00 AM,,3,"$14,010.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,REGGC,4,4/30/1998 12:00:00 AM,5/28/1998 12:00:00 AM,,2,"$29,930.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11063,HUNGO,3,4/30/1998 12:00:00 AM,5/28/1998 12:00:00 AM,5/6/1998 12:00:00 AM,2,"$81,730.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,SAVEA,1,5/1/1998 12:00:00 AM,5/29/1998 12:00:00 AM,5/4/1998 12:00:00 AM,1,"$30,090.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,LILAS,8,5/1/1998 12:00:00 AM,5/29/1998 12:00:00 AM,,1,"$12,910.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,5/1/1998 12:00:00 AM,5/29/1998 12:00:00 AM,5/4/1998 12:00:00 AM,2,"$44,720.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,DRACD,1,5/4/1998 12:00:00 AM,5/18/1998 12:00:00 AM,5/6/1998 12:00:00 AM,2,"$7,980.00",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11068,QUEEN,8,5/4/1998 12:00:00 AM,6/1/1998 12:00:00 AM,,2,"$81,750.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,5/4/1998 12:00:00 AM,6/1/1998 12:00:00 AM,5/6/1998 12:00:00 AM,2,"$15,670.00",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
11070,LEHMS,2,5/5/1998 12:00:00 AM,6/2/1998 12:00:00 AM,,1,"$136,000.00",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
11071,LILAS,1,5/5/1998 12:00:00 AM,6/2/1998 12:00:00 AM,,1,"$0,930.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,5/5/1998 12:00:00 AM,6/2/1998 12:00:00 AM,,2,"$258,640.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11073,PERIC,2,5/5/1998 12:00:00 AM,6/2/1998 12:00:00 AM,,2,"$24,950.00",Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
11074,SIMOB,7,5/6/1998 12:00:00 AM,6/3/1998 12:00:00 AM,,2,"$18,440.00",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
11075,RICSU,8,5/6/1998 12:00:00 AM,6/3/1998 12:00:00 AM,,2,"$6,190.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11076,BONAP,4,5/6/1998 12:00:00 AM,6/3/1998 12:00:00 AM,,2,"$38,280.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
11077,RATTC,1,5/6/1998 12:00:00 AM,6/3/1998 12:00:00 AM,,2,"$8,530.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
